Access Code,Name,Gender,Age,Height,Initial Weight,Lowest Weight,Target Weight,Product Name,Status,Price,Purchased At,Payment Type,Channel
OK6LWA41,윤수아,FEMALE,46.0,163.0,59.0,59.5,54.87,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-06-11 10:04:40.096000,Recurring,facebook
KPTEMWZH,안서진,FEMALE,20.0,163.0,56.0,58.4,48.0,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-24 23:57:58.224000,Recurring,facebook
K03JNNVE,윤슬희,FEMALE,20.0,164.0,53.0,,49.29,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-07-26 01:48:15.672000,Recurring,facebook
B6LUPUTQ,임세윤,FEMALE,21.0,151.0,80.0,79.0,74.4,눔 체중감량 프로그램 (천원 체험),refunded,112500,2017-07-21 01:37:11.016000,Recurring,facebook
8EJ18V6Y,강소영,FEMALE,29.0,157.0,53.4,50.1,48.0,눔 체중감량 프로그램,cancelled,112500,2017-03-21 15:36:17.375999,Recurring,facebook
ZS9D4570,서세희,FEMALE,37.0,158.0,60.0,56.3,55.79999924,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-08-21 23:26:02.304000,Recurring,facebook
5MLS3O14,유슬비,FEMALE,26.0,166.0,63.7,,59.24100000000001,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-02 23:04:34.664001,Recurring,facebook
STQHUFYL,강슬은,FEMALE,21.0,162.0,84.5,,78.585,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-07-15 19:02:16.688000,Recurring,facebook
94M3HK7D,임동우,MALE,30.0,179.0,110.0,107.2,102.3,눔 체중감량 프로그램,refunded,112500,2017-04-05 07:55:50.968000,Recurring,facebook
3VROELEA,신지아,FEMALE,23.0,157.0,66.0,65.5,53.0,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-22 19:45:29.056000,Recurring,others
9NFBMZF2,손초윤,FEMALE,28.0,165.0,71.2,72.0,66.21599579,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-08-24 11:49:39.056000,Recurring,facebook
XH551S3N,양채솔,FEMALE,23.0,158.0,60.5,,56.26499939,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-06-12 12:01:36.360000,Recurring,email
MCPTPUWZ,조수한,MALE,26.0,169.0,77.0,,71.61,눔 체중감량 프로그램,cancelled,112500,2017-04-19 14:20:47.208000,Recurring,facebook
QE71FUCR,한솔윤,FEMALE,36.0,150.0,65.1,,60.54299927,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-15 16:44:36.592000,Recurring,facebook
ZJ2NMWWE,장지혜,FEMALE,25.0,167.0,72.0,69.7,66.96000004,눔 체중감량 프로그램,cancelled,112500,2017-03-13 23:28:28.712000,Recurring,others
7S6MAN50,홍승희,FEMALE,22.0,160.0,60.1,,55.89299774,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-05-26 12:57:29.720000,Recurring,facebook
ELQRX9B3,백지빈,FEMALE,20.0,157.0,56.0,54.7,46.5,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-08-04 10:42:06.112000,Recurring,facebook
HYX1EMVY,한채빈,FEMALE,24.0,160.0,60.0,,55.0,눔 체중감량 프로그램,cancelled,112500,2017-04-22 14:50:00.664000,Recurring,facebook
K1Z4IAGZ,신소연,FEMALE,26.0,158.0,64.3,,46.0,눔 체중감량 프로그램 (천원 체험),completed,118000,2017-06-10 12:12:03.032000,Recurring,facebook
URT0NMA9,조슬비,FEMALE,22.0,161.0,54.0,,50.22,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-07-27 09:29:09.752000,Recurring,facebook
FG5OYUM4,강채민,FEMALE,20.0,162.0,53.0,,45.0,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-06-03 13:48:50.656000,Recurring,facebook
XZPRYRDJ,이소윤,FEMALE,19.0,170.0,62.0,61.8,50.0,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-08-14 09:14:00.872000,Recurring,facebook
8K2UVT30,황서율,FEMALE,23.0,164.0,65.8,63.4,50.8,눔 체중감량 프로그램,completed,44780,2017-04-07 11:56:53.064000,Recurring,facebook
GI3GRM3D,장세윤,FEMALE,30.0,164.0,55.0,57.5,52.0,눔 체중감량 프로그램,cancelled,112500,2017-04-21 08:52:35.248000,Recurring,naver
MZKAE6EX,임채연,FEMALE,34.0,161.0,52.0,51.4,48.36,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-08-01 13:44:32.416000,Recurring,facebook
FANRDZEL,홍주환,MALE,48.0,177.0,83.4,82.0,77.562,눔 체중감량 프로그램,refunded,112500,2017-03-19 12:52:43.736000,Recurring,facebook
2KH35RLV,조태원,MALE,26.0,173.0,88.0,88.0,81.84,눔 체중감량 프로그램,cancelled,44780,2017-03-15 23:21:40.032000,Recurring,facebook
KP2262KX,강슬희,FEMALE,31.0,165.0,61.2,58.78,49.5,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-05-31 09:49:28.032000,Recurring,others
B8KTXRJV,손수희,FEMALE,31.0,157.0,85.0,83.0,75.33,눔 체중감량 프로그램 (천원 체험),refunded,112500,2017-06-12 21:30:40.216000,Recurring,facebook
HHAJJKI5,서채안,FEMALE,22.0,167.0,69.0,,52.0,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-06-14 17:27:25.640000,Recurring,facebook
876FETIK,이솔빈,FEMALE,22.0,169.0,64.5,61.4,51.5,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-08-06 22:58:56.624001,Recurring,facebook
TDCQLTZD,장승빈,FEMALE,25.0,165.0,84.3,,78.39900208,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-03 22:32:50.008000,Recurring,facebook
9WLU6O0W,황지효,FEMALE,24.0,158.0,62.0,61.5,57.65999985,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-08-16 22:55:25.992000,Recurring,facebook
MD9BL67O,류지은,FEMALE,22.0,165.0,65.0,,54.0,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-06-10 21:52:04.248000,Recurring,facebook
R7PTJ9FW,안선아,FEMALE,24.0,169.0,59.0,59.9,52.0,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-04 11:48:32.768000,Recurring,facebook
34TQXVPO,정승환,MALE,27.0,175.0,78.5,,70.5,눔 체중감량 프로그램,completed,112500,2017-05-17 10:15:47.072000,Recurring,others
GITNJLPC,이채슬,FEMALE,32.0,168.0,58.5,56.9,54.405,눔 체중감량 프로그램,completed,112500,2017-05-17 06:29:37.952000,Recurring,facebook
1WPL5LEC,김대환,MALE,31.0,185.0,90.0,87.5,73.0,눔 체중감량 프로그램,cancelled,112500,2017-05-09 01:17:59.840000,Recurring,facebook
9CKA09WA,장설윤,FEMALE,37.0,167.0,110.0,,102.3,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-23 17:38:16.392000,Recurring,others
4WO0U4VJ,허채우,FEMALE,28.0,152.0,42.0,42.0,40.431999999999995,눔 체중감량 프로그램,completed,112500,2017-05-04 23:28:25.352000,Recurring,facebook
D0Q2LKVI,송솔미,FEMALE,21.0,165.0,59.9,,55.70700073,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-06-03 13:17:41.816000,Recurring,facebook
0ZST5ZS0,허설민,FEMALE,23.0,157.0,55.5,,47.0,눔 체중감량 프로그램,completed,112500,2017-04-08 18:39:47.240000,Recurring,facebook
MITEGN8K,윤솔비,FEMALE,25.0,163.0,67.0,65.9,52.0,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-06-21 01:09:27.400000,Recurring,email
UAICWMS3,서승윤,FEMALE,33.0,164.0,81.0,76.3,65.0,눔 체중감량 프로그램,cancelled,112500,2017-05-11 11:27:43.776000,Recurring,naver
IP34T383,조채솔,FEMALE,24.0,160.0,56.1,56.5,50.0,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-07-28 10:11:56.856000,Recurring,facebook
ZFT7IU1H,백성은,FEMALE,38.0,153.0,57.3,55.398999999999994,52.0,눔 체중감량 프로그램,completed,112500,2017-05-23 22:42:11.936000,Recurring,others
MUCE6J51,박승아,FEMALE,21.0,160.0,48.0,,45.0,눔 체중감량 프로그램,cancelled,112500,2017-04-19 03:39:32.736000,Recurring,facebook
M2VOG3X6,서승윤,FEMALE,29.0,165.0,79.0,,64.0,눔 체중감량 프로그램,completed,112500,2017-03-21 21:19:35.360000,Recurring,facebook
84HLQ1RD,전서주,FEMALE,30.0,163.0,63.4,,50.0,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-07-26 12:50:47.688000,Recurring,facebook
XHF7AAMS,임승아,FEMALE,27.0,158.0,76.0,,70.68000031,눔 체중감량 프로그램 (천원 체험),refunded,112500,2017-08-23 08:07:07.664000,Recurring,facebook
LIQLDKPR,조승민,MALE,27.0,191.0,133.0,,123.6900024,눔 체중감량 프로그램 (천원 체험),refunded,112500,2017-08-06 19:55:40.320000,Recurring,others
9EKIQFD7,한서아,FEMALE,22.0,161.0,60.5,57.4,50.5,눔 체중감량 프로그램,completed,112500,2017-04-02 20:52:02.728000,Recurring,facebook
W83X7VPP,손선영,FEMALE,30.0,158.0,65.0,,60.45,눔 체중감량 프로그램,completed,112500,2017-05-21 17:35:39.896000,Recurring,facebook
ZV5SFT9G,류설빈,FEMALE,21.0,151.0,80.0,79.0,74.4,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-07-21 01:39:57.016000,Recurring,facebook
QWVIQLAE,양선아,,,,,,,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-06-04 03:30:24.399999,Recurring,facebook
EF5LY1QV,고설아,FEMALE,23.0,158.0,60.0,,51.0,눔 체중감량 프로그램,completed,112500,2017-05-22 12:29:58.904000,Recurring,facebook
DPCLP4JT,홍선영,FEMALE,31.0,159.0,61.0,,56.72999954,눔 체중감량 프로그램 (천원 체험),refunded,112500,2017-08-13 04:18:30.168000,Recurring,facebook
JVOIU72J,배소원,FEMALE,24.0,166.0,57.0,,51.0,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-06-17 22:35:19.648000,Recurring,naver
W51OUE3J,류채솔,FEMALE,25.0,155.0,54.0,,46.0,눔 체중감량 프로그램,cancelled,112500,2017-05-08 10:47:38.376000,Recurring,naver
WWWDOBHQ,오다훈,MALE,38.0,184.0,108.1,,100.53299859999998,눔 체중감량 프로그램,cancelled,112500,2017-05-11 02:05:16.832000,Recurring,naver
AQS07T9O,고채빈,FEMALE,38.0,160.0,71.0,69.3,66.02999878,눔 체중감량 프로그램,completed,112500,2017-05-08 09:42:42.792000,Recurring,facebook
LMAEIMU0,송채민,FEMALE,24.0,157.0,48.5,,43.0,눔 체중감량 프로그램,completed,112500,2017-05-19 08:11:38.360000,Recurring,facebook
61PDQOGT,류세진,FEMALE,18.0,166.0,68.0,75.0,63.0,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-08-09 20:44:05.408000,Recurring,facebook
UA90WGZY,이소빈,FEMALE,30.0,164.0,59.2,,55.05599976,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-08-28 22:13:13.192000,Recurring,others
QNGIVU2Q,전채솔,FEMALE,22.0,160.0,63.0,,48.0,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-06-07 19:40:39.736000,Recurring,facebook
4JZ9D2Y8,정채설,FEMALE,24.0,166.0,91.5,91.5,85.0,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-13 23:38:55.864000,Recurring,naver
H6FI5CLQ,조채영,FEMALE,23.0,168.0,56.0,56.0,53.196000000000005,눔 체중감량 프로그램,completed,44780,2017-05-24 19:33:23.120000,Recurring,facebook
1IY0CSU9,한수애,FEMALE,28.0,162.0,69.9,69.0,65.0070014,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-07-27 08:10:39.296000,Recurring,facebook
MCFED6XZ,오승희,FEMALE,22.0,160.0,61.0,,50.0,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-22 21:25:08.864000,Recurring,facebook
HRPX4LNW,박지예,FEMALE,22.0,165.0,58.4,,54.31200027,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-08-16 14:21:21.272000,Recurring,facebook
BBBT56YF,허서진,FEMALE,27.0,165.0,70.0,,50.0,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-07-12 17:09:12.872000,Recurring,facebook
BCH9SCCY,류세안,FEMALE,24.0,161.0,59.2,57.7,46.0,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-07-17 20:47:17.296000,Recurring,facebook
4QVS1UPT,홍소정,FEMALE,24.0,166.0,58.8,,54.68399811,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-06-01 04:55:48.135999,Recurring,facebook
FA55QFYM,권세아,FEMALE,28.0,162.0,60.7,59.5,50.0,눔 체중감량 프로그램,completed,44780,2017-05-09 21:28:45.656000,Recurring,facebook
QA4384X8,황초연,FEMALE,32.0,166.0,88.0,,81.84000397,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-18 09:38:31.584000,Recurring,facebook
82AVCHQV,전슬빈,FEMALE,25.0,158.0,54.1,,46.1,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-08-04 06:39:59.248000,Recurring,facebook
8091KZ6D,배성연,FEMALE,28.0,156.0,45.0,,42.5,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-07-25 06:11:28.056000,Recurring,facebook
94FPGZ5C,백슬희,FEMALE,23.0,172.0,95.6,,60.0,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-08 10:03:02.672000,Recurring,facebook
4NK2VJO3,권소윤,FEMALE,31.0,160.0,51.0,,47.0,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-09 17:34:32.280000,Recurring,facebook
RN1R1J3P,조슬지,FEMALE,28.0,165.0,57.0,48.0,53.475,눔 체중감량 프로그램,completed,112500,2017-05-03 10:57:59.888000,Recurring,facebook
X0QPY6YH,류선희,FEMALE,29.0,165.0,77.4,79.6,57.4,눔 체중감량 프로그램,cancelled,112500,2017-04-30 22:46:32.032000,Recurring,facebook
22BZYJTR,홍수인,FEMALE,24.0,160.0,59.0,58.5,52.0,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-14 23:45:50.768000,Recurring,facebook
MXQFWFX6,강윤호,MALE,28.0,180.0,108.0,95.0,90.0,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-05-29 17:46:38.272000,Recurring,others
BWFX3GBJ,안솔희,FEMALE,23.0,165.0,55.2,55.2,50.2,눔 체중감량 프로그램,completed,112500,2017-05-12 16:01:58.000000,Recurring,facebook
6QMF66JJ,배채우,FEMALE,20.0,163.0,64.0,,59.52,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-06-15 21:37:58.960000,Recurring,facebook
O3OSURNO,조슬지,FEMALE,21.0,153.0,46.0,,40.0,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-06-05 22:06:57.712000,Recurring,facebook
QOEAM7NR,문솔민,FEMALE,23.0,170.0,59.6,59.2,55.42799759,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-07-28 15:50:32.432000,Recurring,facebook
0O36OH97,전민규,MALE,44.0,175.0,87.5,85.5,78.0,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-06-10 06:55:13.936000,Recurring,others
IP4WOMOX,허성은,FEMALE,31.0,160.0,60.0,,55.8,눔 체중감량 프로그램,cancelled,112500,2017-04-24 15:32:11.024000,Recurring,others
VOXUVKSW,권채율,FEMALE,25.0,167.0,64.0,63.5,54.0,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-06-27 00:33:43.016000,Recurring,facebook
EPPPY3XU,양솔영,FEMALE,20.0,158.0,93.0,,35.0,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-07-30 23:01:08.200000,Recurring,facebook
2G7M3E02,유성희,FEMALE,22.0,164.0,45.0,,45.0,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-08-01 07:57:27.416000,Recurring,facebook
N8XW2IMV,류수인,FEMALE,34.0,158.0,51.0,48.6,46.0,눔 체중감량 프로그램,completed,112500,2017-04-12 15:10:09.728000,Recurring,facebook
D6M9MB8V,고초윤,FEMALE,35.0,169.0,89.0,86.1,60.0,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-07-27 22:01:26.072000,Recurring,facebook
IFQPN307,안솔미,FEMALE,22.0,161.0,71.9,71.4,66.86700153,눔 체중감량 프로그램,cancelled,112500,2017-03-19 21:14:54.624000,Recurring,facebook
ZEY6NDTT,백소연,FEMALE,32.0,161.0,78.0,,57.0,눔 체중감량 프로그램,cancelled,112500,2017-05-07 01:08:19.648000,Recurring,facebook
0YSEB08B,신성은,FEMALE,24.0,167.0,56.0,,52.08000183,눔 체중감량 프로그램,completed,44780,2017-05-10 11:30:01.168000,Recurring,naver
KSQKRQOS,윤서희,FEMALE,29.0,161.0,75.8,,55.8,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-06-25 18:07:19.888000,Recurring,facebook
CLQ9GY2V,류수지,FEMALE,23.0,164.0,64.5,63.0,55.0,눔 체중감량 프로그램,cancelled,112500,2017-04-24 11:31:07.064000,Recurring,others
85PX2G1N,손선정,FEMALE,25.0,165.0,82.0,,53.0,눔 체중감량 프로그램,completed,44780,2017-04-14 00:00:07.952000,Recurring,naver
P779N941,최수빈,FEMALE,29.0,167.0,59.0,58.6,50.0,눔 체중감량 프로그램,completed,112500,2017-05-08 19:51:30.920000,Recurring,naver
H0EN9CB6,장민승,MALE,28.0,180.0,91.2,,83.0,눔 체중감량 프로그램,completed,112500,2017-03-21 23:15:44.896000,Recurring,facebook
PXTTF0UC,백설영,FEMALE,40.0,160.0,59.5,,52.5,눔 체중감량 프로그램,completed,112500,2017-04-08 21:47:20.632000,Recurring,facebook
VIHTLIB2,신채아,FEMALE,22.0,158.0,52.0,,47.0,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-06-06 23:50:57.264000,Recurring,facebook
07RAXUKH,조성빈,FEMALE,20.0,158.0,55.0,,51.15000153,눔 체중감량 프로그램 (천원 체험),completed,68900,2017-08-13 06:46:17.928000,Recurring,facebook
HTSWVQ54,배서희,FEMALE,22.0,155.0,54.0,52.0,53.94,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-09 17:12:12.776000,Recurring,facebook
RG39NF76,고서혜,FEMALE,19.0,168.0,59.5,,55.335,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-08-09 22:33:07.640000,Recurring,facebook
OCIF4QVL,손채연,FEMALE,25.0,163.0,91.2,91.2,84.81599426,눔 체중감량 프로그램,completed,112500,2017-04-20 16:55:03.896000,Recurring,facebook
Q8J6JIDZ,백채율,FEMALE,23.0,162.0,76.2,,50.99999619,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-08-23 03:32:49.872000,Recurring,others
2WB2H3TQ,최솔영,FEMALE,35.0,161.0,74.0,66.5,54.0,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-06-19 23:42:18.432000,Recurring,naver
OAXHFAAS,전슬은,FEMALE,29.0,173.0,66.0,,61.38000107,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-06-12 21:56:29.976000,Recurring,facebook
D3YIXUWQ,홍수아,FEMALE,23.0,159.0,62.5,,58.125,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-07-31 20:36:53.335999,Recurring,facebook
HM5S42EB,이채율,FEMALE,25.0,167.0,60.0,56.0,50.0,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-07-28 03:32:43.872000,Recurring,facebook
S2JE3J54,윤성은,FEMALE,26.0,166.0,92.5,88.6,57.0,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-06-07 19:29:02.136000,Recurring,facebook
766N3K51,황솔희,FEMALE,23.0,167.0,84.5,,78.58499908,눔 체중감량 프로그램,completed,112500,2017-05-18 03:54:12.704000,Recurring,facebook
FZB2SV5U,이설아,FEMALE,19.0,167.0,59.4,59.4,51.0,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-08-22 16:15:51.928000,Recurring,facebook
TOUARVNZ,장채설,FEMALE,19.0,160.0,62.5,,58.125,눔 체중감량 프로그램,cancelled,112500,2017-05-06 19:56:30.648000,Recurring,facebook
6GBEBTWA,안솔은,FEMALE,26.0,162.0,47.0,45.8,46.0,눔 체중감량 프로그램,cancelled,44780,2017-05-22 14:33:03.088000,Recurring,facebook
4XX6HLK8,신세아,FEMALE,47.0,158.0,76.0,75.6,56.0,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-28 10:20:58.120000,Recurring,naver
ZN3COPXD,강슬아,FEMALE,32.0,163.0,68.0,,63.24,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-07-04 06:28:18.192000,Recurring,facebook
SP8HM6R0,한영재,MALE,23.0,174.0,83.3,,66.9,눔 체중감량 프로그램,completed,44780,2017-04-17 04:53:25.816000,Recurring,others
KGDKEVW8,홍소정,FEMALE,32.0,162.0,74.2,,51.99999619,눔 체중감량 프로그램,completed,112500,2017-05-01 21:27:27.855999,Recurring,facebook
XBJ4MLF7,강수진,FEMALE,26.0,160.0,54.0,49.8,50.22,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-07-03 14:20:57.016000,Recurring,facebook
KX2EL2A3,강솔은,FEMALE,30.0,166.0,53.6,53.4,49.0,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-23 10:24:58.896000,Recurring,others
EMCTIH9R,윤슬아,FEMALE,27.0,158.0,53.4,,49.66200256,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-21 08:24:33.256000,Recurring,email
GW895422,신지안,FEMALE,25.0,161.0,65.0,,60.45000076,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-06-16 15:15:11.120000,Recurring,others
MZK5T5CO,문세진,FEMALE,23.0,156.0,63.0,,45.0,눔 체중감량 프로그램,cancelled,112500,2017-03-23 09:33:21.792000,Recurring,facebook
R15VC245,윤소원,FEMALE,37.0,165.0,84.0,69.0,65.286,눔 체중감량 프로그램 (천원 체험),refunded,112500,2017-07-29 10:55:33.744000,Recurring,facebook
FYWDQAUX,윤세아,FEMALE,25.0,160.0,59.8,58.5,55.61399841,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-06-13 13:39:01.032000,Recurring,facebook
53V3IUO4,장세민,FEMALE,45.0,165.0,69.0,70.0,58.0,눔 체중감량 프로그램,cancelled,112500,2017-04-07 18:33:40.680000,Recurring,facebook
T0EM0HNN,허초현,FEMALE,25.0,162.0,60.0,57.5,55.79999924,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-07 18:07:35.104000,Recurring,facebook
OWOYK2NK,권서안,FEMALE,25.0,162.0,58.0,56.5,50.0,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-06-29 12:44:03.192000,Recurring,facebook
